wordAmount,threadAmount,microSeconds
100000000,9,300868
100000000,9,314144
100000000,9,314273
100000000,10,307212
100000000,10,311395
100000000,10,334301
100000000,10,344254
100000000,10,281379
100000000,10,298385
100000000,10,275352
100000000,10,268718
100000000,10,266521
100000000,10,246883
100000000,10,280139
100000000,10,268970
100000000,10,298657
100000000,10,278851
100000000,10,313207
100000000,10,319212
100000000,10,278203
100000000,10,357370
100000000,10,317795
100000000,10,329202
100000000,11,227898
100000000,11,312787
100000000,11,279284
100000000,11,270807
100000000,11,283214
100000000,11,330898
100000000,11,252787
100000000,11,339147
100000000,11,311111
100000000,11,294684
100000000,11,279614
100000000,11,290360
100000000,11,263915
100000000,11,275963
100000000,11,288528
100000000,11,273066
100000000,11,302010
100000000,11,282721
100000000,11,307172
100000000,11,264782
100000000,12,268233
100000000,12,273468
100000000,12,280591
100000000,12,278576
100000000,12,279756
100000000,12,260569
100000000,12,272849
100000000,12,302148
100000000,12,268840
100000000,12,295328
100000000,12,287700
100000000,12,272328
100000000,12,298277
100000000,12,278472
100000000,12,296819
100000000,12,266985
100000000,12,266145
100000000,12,243528
100000000,12,249027
100000000,12,262216
100000000,13,295936
100000000,13,246839
100000000,13,278545
100000000,13,284083
100000000,13,301389
100000000,13,243405
100000000,13,271297
100000000,13,277418
100000000,13,310868
100000000,13,298841
100000000,13,288649
100000000,13,268864
100000000,13,259715
100000000,13,252025
100000000,13,294269
100000000,13,230216
100000000,13,267738
100000000,13,246040
100000000,13,256585
100000000,13,275644
100000000,14,286306
100000000,14,284583
100000000,14,239530
100000000,14,270809
100000000,14,247980
100000000,14,287765
100000000,14,256864
100000000,14,259125
100000000,14,262815
100000000,14,313316
100000000,14,280031
100000000,14,251144
100000000,14,271424
100000000,14,254717
100000000,14,281017
100000000,14,221741
100000000,14,272835
100000000,14,269265
100000000,14,281768
100000000,14,239003
100000000,15,229963
100000000,15,235817
100000000,15,246979
100000000,15,247581
100000000,15,269779
100000000,15,252971
100000000,15,287554
100000000,15,242318
100000000,15,255399
100000000,15,238387
100000000,15,269938
100000000,15,263073
100000000,15,260373
100000000,15,285970
100000000,15,246372
100000000,15,266740
100000000,15,230833
100000000,15,253723
100000000,15,283982
100000000,15,292743
100000000,16,205616
100000000,16,226805
100000000,16,262049
100000000,16,233350
100000000,16,234418
100000000,16,272975
100000000,16,236998
100000000,16,232935
100000000,16,246801
100000000,16,220186
100000000,16,194092
100000000,16,221267
100000000,16,233859
100000000,16,262421
100000000,16,266637
100000000,16,274517
100000000,16,244963
100000000,16,273807
100000000,16,224088
100000000,16,234160
100000000,17,234736
100000000,17,260907
100000000,17,241535
100000000,17,261284
100000000,17,243972
100000000,17,276474
100000000,17,248130
100000000,17,268704
100000000,17,265748
100000000,17,274266
100000000,17,233795
100000000,17,229356
100000000,17,241813
100000000,17,193303
100000000,17,188589
100000000,17,266053
100000000,17,189793
100000000,17,196883
100000000,17,239903
100000000,17,267374
100000000,18,205427
100000000,18,203616
100000000,18,260162
100000000,18,224730
100000000,18,254161
100000000,18,249818
100000000,18,258424
100000000,18,267705
100000000,18,234165
100000000,18,225114
100000000,18,227772
100000000,18,230864
100000000,18,261744
100000000,18,252821
100000000,18,260841
100000000,18,255185
100000000,18,254318
100000000,18,224762
100000000,18,246390
100000000,18,270491
100000000,19,306312
100000000,19,226096
100000000,19,202016
100000000,19,214111
100000000,19,241977
100000000,19,228161
100000000,19,259923
100000000,19,246323
100000000,19,244427
100000000,19,243651
100000000,19,244414
100000000,19,230901
100000000,19,231236
100000000,19,262158
100000000,19,285322
100000000,19,191307
100000000,19,206605
100000000,19,208247
100000000,19,233873
100000000,19,286632
100000000,20,260749
100000000,20,220176
100000000,20,221167
100000000,20,260919
100000000,20,250932
100000000,20,241242
100000000,20,269303
100000000,20,216117
100000000,20,211261
100000000,20,248514
100000000,20,249343
100000000,20,234624
100000000,20,233905
100000000,20,229315
100000000,20,239013
100000000,20,253587
100000000,20,228442
100000000,20,206665
100000000,20,240984
100000000,20,253212
100000000,21,251217
100000000,21,251226
100000000,21,230070
100000000,21,234145
100000000,21,231495
100000000,21,242277
100000000,21,252010
100000000,21,269884
100000000,21,226935
100000000,21,226575
100000000,21,237263
100000000,21,241753
100000000,21,212741
100000000,21,246062
100000000,21,238688
100000000,21,244953
100000000,21,226387
100000000,21,241467
100000000,21,205954
100000000,21,247862
100000000,22,217702
100000000,22,255915
100000000,22,243396
100000000,22,321204
100000000,22,212481
100000000,22,243533
100000000,22,226980
100000000,22,216509
100000000,22,206600
100000000,22,241302
100000000,22,233611
100000000,22,272765
100000000,22,215519
100000000,22,255445
100000000,22,229916
100000000,22,241788
100000000,22,252062
100000000,22,243488
100000000,22,223782
100000000,22,238085
100000000,23,238398
100000000,23,282415
100000000,23,215085
100000000,23,234127
100000000,23,247006
100000000,23,224539
100000000,23,240783
100000000,23,235852
100000000,23,239333
100000000,23,208994
100000000,23,242943
100000000,23,220752
100000000,23,233477
100000000,23,236630
100000000,23,247586
100000000,23,250242
100000000,23,237607
100000000,23,232867
100000000,23,233374
100000000,23,216012
100000000,24,236934
100000000,24,218542
100000000,24,232701
100000000,24,251527
100000000,24,233230
100000000,24,281887
100000000,24,249309
100000000,24,245269
100000000,24,247542
100000000,24,211093
100000000,24,225338
100000000,24,252693
100000000,24,241852
100000000,24,230680
100000000,24,216605
100000000,24,259156
100000000,24,268363
100000000,24,249888
100000000,24,232718
100000000,24,215014
100000000,25,234086
100000000,25,238168
100000000,25,247896
100000000,25,239184
100000000,25,235235
100000000,25,253694
100000000,25,261483
100000000,25,225809
100000000,25,231154
100000000,25,220592
100000000,25,220967
100000000,25,252364
100000000,25,217871
100000000,25,229796
100000000,25,240954
100000000,25,242462
100000000,25,223647
100000000,25,223306
100000000,25,235568
100000000,25,239050
